Filename,255_Pixel_Ratio,Percentage,Saved
L2022015.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.230068,23.01,Yes
L2022016.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.094193,9.42,Yes
L2022017.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.406689,40.67,No
L2022018.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.402385,40.24,No
L2022019.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.325865,32.59,No
L2022020.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.367632,36.76,No
L2022021.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.294948,29.49,Yes
L2022022.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.376420,37.64,No
L2022023.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.391168,39.12,No
L2022024.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412607,41.26,No
L2022025.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.228146,22.81,Yes
L2022026.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.221017,22.10,Yes
L2022027.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022028.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.339099,33.91,No
L2022029.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.259696,25.97,Yes
L2022030.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412576,41.26,No
L2022031.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.307463,30.75,No
L2022032.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.374203,37.42,No
L2022033.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022034.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022035.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411519,41.15,No
L2022036.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.260039,26.00,Yes
L2022037.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.367536,36.75,No
L2022038.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.390007,39.00,No
L2022039.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.283874,28.39,Yes
L2022040.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.310735,31.07,No
L2022041.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412524,41.25,No
L2022042.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022043.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.371975,37.20,No
L2022044.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.371302,37.13,No
L2022045.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.359602,35.96,No
L2022046.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.310557,31.06,No
L2022047.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412180,41.22,No
L2022048.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412401,41.24,No
L2022049.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.266731,26.67,Yes
L2022050.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.182613,18.26,Yes
L2022051.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.171519,17.15,Yes
L2022052.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.198148,19.81,Yes
L2022053.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022054.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.388556,38.86,No
L2022055.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.199963,20.00,Yes
L2022056.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.376042,37.60,No
L2022057.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.265862,26.59,Yes
L2022058.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.237349,23.73,Yes
L2022059.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.232581,23.26,Yes
L2022060.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022061.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.173670,17.37,Yes
L2022062.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.266373,26.64,Yes
L2022063.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.119499,11.95,Yes
L2022064.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.267930,26.79,Yes
L2022065.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.086847,8.68,Yes
L2022066.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022067.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.158820,15.88,Yes
L2022068.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.376512,37.65,No
L2022069.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.292626,29.26,Yes
L2022070.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.406436,40.64,No
L2022071.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.126310,12.63,Yes
L2022072.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022073.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.190638,19.06,Yes
L2022074.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.356333,35.63,No
L2022075.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.250742,25.07,Yes
L2022076.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.054560,5.46,Yes
L2022077.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.354618,35.46,No
L2022078.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.408805,40.88,No
L2022079.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.130058,13.01,Yes
L2022080.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.119893,11.99,Yes
L2022081.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022082.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.326333,32.63,No
L2022083.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.386841,38.68,No
L2022084.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.402331,40.23,No
L2022085.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.408194,40.82,No
L2022086.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.340265,34.03,No
L2022087.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.290119,29.01,Yes
L2022088.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.003191,0.32,Yes
L2022089.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.323106,32.31,No
L2022090.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.340593,34.06,No
L2022091.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.378075,37.81,No
L2022092.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.196201,19.62,Yes
L2022093.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.366308,36.63,No
L2022094.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.398155,39.82,No
L2022095.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.363611,36.36,No
L2022096.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.333484,33.35,No
L2022097.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.195687,19.57,Yes
L2022098.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.378883,37.89,No
L2022099.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.377055,37.71,No
L2022100.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.064276,6.43,Yes
L2022101.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.195445,19.54,Yes
L2022102.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.002742,0.27,Yes
L2022103.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412590,41.26,No
L2022104.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.002944,0.29,Yes
L2022105.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.211517,21.15,Yes
L2022106.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.151133,15.11,Yes
L2022107.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.150885,15.09,Yes
L2022108.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022109.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.339220,33.92,No
L2022110.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.150910,15.09,Yes
L2022111.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.330977,33.10,No
L2022112.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.175916,17.59,Yes
L2022113.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.086878,8.69,Yes
L2022114.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.045627,4.56,Yes
L2022115.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411211,41.12,No
L2022116.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.410261,41.03,No
L2022117.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.394937,39.49,No
L2022118.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.008954,0.90,Yes
L2022119.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.002829,0.28,Yes
L2022120.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.266784,26.68,Yes
L2022121.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.408684,40.87,No
L2022122.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412609,41.26,No
L2022123.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022124.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.273885,27.39,Yes
L2022125.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.379575,37.96,No
L2022126.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022127.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.003685,0.37,Yes
L2022128.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.001730,0.17,Yes
L2022129.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.011595,1.16,Yes
L2022130.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.282577,28.26,Yes
L2022131.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.255599,25.56,Yes
L2022132.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.090167,9.02,Yes
L2022133.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.006564,0.66,Yes
L2022134.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.163206,16.32,Yes
L2022135.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.081575,8.16,Yes
L2022136.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.104404,10.44,Yes
L2022137.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.013956,1.40,Yes
L2022138.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.411417,41.14,No
L2022139.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.091999,9.20,Yes
L2022140.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.223363,22.34,Yes
L2022141.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.402836,40.28,No
L2022142.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.364256,36.43,No
L2022143.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.267152,26.72,Yes
L2022144.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.090797,9.08,Yes
L2022145.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.389234,38.92,No
L2022146.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.316959,31.70,No
L2022147.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.308805,30.88,No
L2022148.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.074213,7.42,Yes
L2022149.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.084825,8.48,Yes
L2022150.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.049745,4.97,Yes
L2022151.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.014379,1.44,Yes
L2022152.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.284969,28.50,Yes
L2022153.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.340900,34.09,No
L2022154.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.042476,4.25,Yes
L2022155.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.030297,3.03,Yes
L2022156.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.367666,36.77,No
L2022157.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.395414,39.54,No
L2022158.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.330275,33.03,No
L2022159.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.107803,10.78,Yes
L2022160.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.045107,4.51,Yes
L2022161.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.113707,11.37,Yes
L2022162.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.036322,3.63,Yes
L2022163.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.168137,16.81,Yes
L2022164.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.075643,7.56,Yes
L2022165.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.285546,28.55,Yes
L2022166.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.072505,7.25,Yes
L2022167.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.037033,3.70,Yes
L2022168.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.005354,0.54,Yes
L2022169.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.205653,20.57,Yes
L2022170.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.021181,2.12,Yes
L2022171.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.412618,41.26,No
L2022172.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.007222,0.72,Yes
L2022173.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.132524,13.25,Yes
L2022174.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.004018,0.40,Yes
L2022175.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.014799,1.48,Yes
L2022176.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.231692,23.17,Yes
L2022177.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.237267,23.73,Yes
L2022178.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.093699,9.37,Yes
L2022179.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.004777,0.48,Yes
L2022180.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.295749,29.57,Yes
L2022181.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.121602,12.16,Yes
L2022182.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.307905,30.79,No
L2022183.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.044587,4.46,Yes
L2022184.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.051915,5.19,Yes
L2022185.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.207726,20.77,Yes
L2022186.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.307207,30.72,No
L2022187.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.278178,27.82,Yes
L2022188.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.125774,12.58,Yes
L2022189.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.280196,28.02,Yes
L2022190.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.008845,0.88,Yes
L2022191.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.006007,0.60,Yes
L2022192.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.281812,28.18,Yes
L2022193.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.126022,12.60,Yes
L2022194.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.254403,25.44,Yes
L2022195.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.014429,1.44,Yes
L2022196.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.227963,22.80,Yes
L2022197.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.113884,11.39,Yes
L2022198.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.381019,38.10,No
L2022199.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.245139,24.51,Yes
L2022200.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.087852,8.79,Yes
L2022201.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.312695,31.27,No
L2022202.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.005212,0.52,Yes
L2022203.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.030922,3.09,Yes
L2022203.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.030922,3.09,Yes
L2022204.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.313438,31.34,No
L2022204.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.313438,31.34,No
L2022205.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.387155,38.72,No
L2022205.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.387155,38.72,No
L2022206.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.011965,1.20,Yes
L2022206.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.011965,1.20,Yes
L2022207.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.146298,14.63,Yes
L2022207.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.146298,14.63,Yes
L2022208.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.406576,40.66,No
L2022208.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.406576,40.66,No
L2022209.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.091284,9.13,Yes
L2022209.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.091284,9.13,Yes
L2022210.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.005228,0.52,Yes
L2022210.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.005228,0.52,Yes
L2022211.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.063114,6.31,Yes
L2022211.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.063114,6.31,Yes
L2022212.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.106777,10.68,Yes
L2022212.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.106777,10.68,Yes
L2022213.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.149899,14.99,Yes
L2022213.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.149899,14.99,Yes
L2022214.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.101017,10.10,Yes
L2022214.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.101017,10.10,Yes
L2022215.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.367149,36.71,No
L2022215.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.367149,36.71,No
L2022216.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.315318,31.53,No
L2022216.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.315318,31.53,No
L2022217.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.044306,4.43,Yes
L2022217.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.044306,4.43,Yes
L2022218.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.139726,13.97,Yes
L2022218.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.139726,13.97,Yes
L2022219.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.262545,26.25,Yes
L2022220.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.396990,39.70,No
L2022220.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.396990,39.70,No
L2022221.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.103364,10.34,Yes
L2022221.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.103364,10.34,Yes
L2022222.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.071588,7.16,Yes
L2022222.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.071588,7.16,Yes
L2022223.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.058046,5.80,Yes
L2022223.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.058046,5.80,Yes
L2022224.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.006622,0.66,Yes
L2022224.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.006622,0.66,Yes
L2022225.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.317861,31.79,No
L2022225.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.317861,31.79,No
L2022226.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.342218,34.22,No
L2022226.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.342218,34.22,No
L2022227.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.098092,9.81,Yes
L2022227.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.098092,9.81,Yes
L2022228.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.141693,14.17,Yes
L2022228.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.141693,14.17,Yes
L2022229.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.027173,2.72,Yes
L2022229.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.027173,2.72,Yes
L2022230.L3m_DAY_CYANV6T_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.017423,1.74,Yes
L2022230.L3m_DAY_CYAN_CI_cyano_CYAN_CONUS_300m_7_2.tif,0.017423,1.74,Yes
